position.lat,position.lon,fishing.totalDistanceKm,fishing.averageSpeedKnots,fishing.averageDurationHours,distances.startDistanceFromShoreKm,distances.endDistanceFromShoreKm,distances.startDistanceFromPortKm,distances.endDistanceFromPortKm,regions.eez12Nm,regions.highSeas,regions.eez,vessel.type_fishing,target_risk
-24.5094,154.003,5.894348230279313,2.9434782608695658,,77,79,92.723281,95.377016,[],[],['8323'],1,0
24.7726,121.8971,15.313674926029488,2.858715596330275,,7,3,12.231441,7.810847,[],[],['8321'],1,0
4.7833,100.428,26.685117070358334,2.606086956521739,,19,8,23.270061,12.397175,[],[],['8483'],1,0
-19.2454,-79.3176,19.39435896278818,2.7718309893154767,,618,604,622.669812,608.1655,[],['63203'],[],1,0
20.6919,112.2712,10.91756863651876,2.5750000000000006,,97,95,95.70768,95.624641,[],[],['8486'],1,0
21.7108,112.1473,4.269933314750196,0.7416666666666666,,6,4,6.984432,5.164664,[],[],['8486'],1,0
22.1076,113.8715,10.554612916293232,3.439999999999999,,2,3,2.223899,3.491286,[],[],['8486'],1,0
21.6983,112.1555,96.43051950305303,3.3630177514792914,,5,0,6.150563,0.0,[],[],['8486'],1,0
4.7049,-1.6053,137.27322187546528,3.8250000000000006,,46,3,38.524730000000005,2.223899,['8400'],[],['8400'],1,0
35.4878,120.04,2.6976987849490217,3.6333333333333337,,20,19,10.865766,12.868765,[],[],['8486'],1,0
34.2824,123.8732,35.16264585796626,3.090991006939261,,111,118,116.369344,123.289211,[],[],['8327'],1,0
35.6518,140.7989,13.262639612013729,1.8921348314606752,,7,6,7.764727,7.959037,['8487'],[],['8487'],1,0
-19.5877,-124.9671,14.880172434696206,4.066346192359924,,561,563,802.970875,808.7114379999999,[],['63203'],[],1,0
34.9493,-6.9593,9.907095142801872,3.1857142448425293,,54,60,78.04410899999999,86.01291400000001,[],[],['8367'],1,0
4.3442,7.7056,20.314894359496808,2.5818181818181816,,15,17,15.883755,6.4787040000000005,['8474'],[],['8474'],1,0
32.9464,124.0343,18.4115716902086,3.662790697674419,,164,155,164.472516,155.76334400000002,[],[],['8327'],1,0
-17.9166,-124.1647,235.5292367846989,3.1329512893982803,,726,784,961.893,1051.647375,[],['63203'],[],1,1
16.7354,66.139,4.7742507822652405,0.7947368370859247,,641,636,557.22625,553.50925,[],['63203'],[],1,1
37.5161,130.5243,10.798516855356064,1.543661967706932,,27,19,34.857699000000004,27.296479,['8327'],[],['8327'],1,0
29.7712,122.3727,4.661672983462497,0.8489999999999999,,3,6,0.0,0.0,[],[],['8486'],1,0
-43.6694,169.16,11.011254145982802,1.5536585365853657,,6,8,186.951078,186.058812,['8455'],[],['8455'],1,0
-27.64,157.931,37.142607753387374,5.75625,,429,445,431.279281,448.846188,[],[],['8323'],1,0
4.4037,100.1684,45.34762849501446,2.599999998555039,,47,41,46.765387,45.307102,[],[],['8483'],1,0
-8.2444,-79.0926,3.642857057649203,2.1000000038184226,,12,9,7.783033,5.502350000000001,['8432'],[],['8432'],1,0
9.47,107.0043,8.425572584655564,1.7300000000000002,,50,53,87.953242,83.396195,[],[],['8484'],1,0
45.3659,-124.0455,7.004815827273335,3.266666666666666,,4,5,27.809344,21.449346,['8456'],[],['8456'],1,0
15.222,108.9915,13.59346765615406,2.7340425531914905,,9,8,34.765547,27.376898,[],[],['8484'],1,0
32.9206,124.0945,12.269830889060584,3.3052631553850675,,160,154,160.734062,154.376453,[],[],['8327'],1,0
21.5046,112.426,6.194762196346495,4.469230769230769,,17,12,16.663990000000002,11.469204,[],[],['8486'],1,0
22.0688,117.3389,8.84165402745973,2.933333333333333,,129,132,125.038969,119.171562,[],[],['8486'],1,0
14.7229,109.2177,15.6461222216397,2.793333333333333,,15,18,93.835234,80.52441400000001,[],[],['8484'],1,0
33.0376,127.6178,26.30501316159797,1.7826086893585154,,80,77,82.996461,78.97568,[],[],['8327'],1,0
-21.6007,179.5771,148.20929842828244,4.9030612212054585,,182,232,228.751812,300.571312,[],[],['8325'],1,0
33.7632,124.7606,2.902767050959794,0.6623762457235024,,48,45,48.402305,46.208223,[],[],['8327'],1,0
11.4412,109.1367,9.409850306355937,3.0375,,13,10,54.529035,45.602922,[],[],['8484'],1,0
5.2104,83.7834,11.723850836592726,4.15,,266,277,308.101062,319.622469,[],[],['8346'],1,0
19.7525,107.1488,6.731129520244165,2.2125,,74,71,100.196703,97.561406,[],[],['8484'],1,0
13.4461,134.9023,52.90982039321535,5.890909090909091,,561,557,569.23825,566.006562,[],['63203'],[],1,0
20.9223,113.6163,130.7450444216516,3.272614107883819,,104,99,104.376711,110.027312,[],[],['8486'],1,0
34.1121,122.4983,8.307488988496237,4.2457142857142856,,186,188,156.509062,160.96390599999998,[],[],['8486'],1,0
5.6816,4.9014,7.490003225951021,2.4368421052631577,,19,20,9.935795,5.9623360000000005,['8474'],[],['8474'],1,0
21.1002,114.1168,70.07076312464498,2.3855072463768114,,97,75,104.129648,85.491602,[],[],['8486'],1,0
35.3128,140.4255,16.021650752971887,1.9209790209790216,,1,3,18.498334,22.789742,['8487'],[],['8487'],1,0
19.9302,107.4807,8.018730176788726,1.888235294117647,,35,32,96.188383,98.821781,[],[],['8484'],1,0
14.7458,109.1215,15.211888980582946,2.792857149669102,,2,11,85.26805499999999,73.58207,[],[],['8484'],1,0
20.9484,112.2496,1.6700356449526634,1.0777777777777775,,67,66,67.230109,66.126758,[],[],['8486'],1,0
33.2359,125.1126,12.223604910155668,4.642857163293021,,93,89,93.445023,88.960758,[],[],['8327'],1,0
6.9489,166.9316,32.500821515033934,6.942857142857143,,164,150,221.872562,208.669688,[],[],['8318'],1,0
-29.8549,57.1597,65.19256330070273,3.8973746985410433,,971,928,980.921812,936.484,[],['63203'],[],1,0
34.677,128.8183,9.253589093783036,2.8274999927729367,,15,13,15.220444,13.623993,[],[],['8327'],1,0
11.3396,109.1021,68.61817693223301,3.340909090909091,,15,7,74.04068,43.420664,[],[],['8484'],1,0
38.2847,122.5333,12.067344230993656,1.4197802197802196,,84,80,76.476195,76.434078,[],[],['8486'],1,0
69.7632,16.6836,4.746001397389296,2.490909064357931,,32,35,37.961312,41.022715,[],[],['5686'],1,0
38.6724,122.0912,4.7393074664740045,2.541176470588235,,33,31,22.172012,19.426938,[],[],['8486'],1,0
35.508,129.9243,11.989455391713983,3.0444444444444443,,41,46,34.414730000000006,39.290488,[],[],['8327'],1,0
-24.5115,154.0042,6.938463965697078,2.493220338983051,,77,79,92.723281,95.377016,[],[],['8323'],1,0
20.5003,-17.4498,6.763460583369846,2.78974358974359,,55,48,55.362656,48.63959,[],[],['8369'],1,0
5.3606,171.8011,17.45141618175598,5.62,,77,74,197.890078,201.366031,[],[],['8318'],1,0
19.6993,109.1284,11.750025155534765,5.9192307692307695,,8,2,2.223899,0.0,['8486'],[],['8486'],1,0
35.1377,122.502,38.95499132266294,3.3411111125681137,,183,163,165.646484,148.992062,[],[],['8486'],1,0
34.4442,127.7639,2.154853199778277,1.263829792718938,,2,2,3.833223,3.5375810000000003,[],[],['8327'],1,0
35.3727,121.6589,38.95497947868875,3.4523076923076923,,99,88,80.063406,71.70496899999999,[],[],['8486'],1,0
33.5331,123.6825,7.129268602121213,7.215789483722887,,146,140,149.33954699999998,142.55217199999998,[],[],['8327'],1,0
12.8926,-17.0595,54.31607520392778,3.1252155176460223,,43,26,95.431414,63.052527000000005,[],[],['8371'],1,0
18.4315,178.5497,13.537685200274511,2.2750000000000004,,1098,1108,1476.29425,1485.530375,[],['63203'],[],1,1
38.3262,122.4887,18.158857236067583,2.28122742799,,82,76,70.4855,71.293211,[],[],['8486'],1,0
-2.1847,-152.8477,9.806704589968438,1.8760683821816733,,299,306,695.009812,691.467625,[],[],['8441'],1,0
44.2305,-124.146,16.28838565851411,3.0000000000000004,,4,2,49.475992,35.762941,['8456'],[],['8456'],1,0
20.3552,-25.6753,9.794170218317522,4.955999994277955,,353,353,376.746469,376.210844,[],[],['8362'],1,0
34.336,122.6108,38.838699817193394,2.67286432160804,,200,212,177.660953,189.013984,[],[],['8486'],1,0
20.8913,114.0663,5.432204268015934,2.872727272727273,,106,105,116.869336,116.10507,[],[],['8486'],1,0
-7.5024,-79.7533,0.8116027027465457,0.6263157941008869,,20,19,23.716885,22.748885,['8432'],[],['8432'],1,0
19.8802,107.4101,8.719510681829224,1.9153846153846152,,45,40,95.927539,99.404359,[],[],['8484'],1,0
13.0302,80.5698,4.753627668872906,1.0207547169811324,,30,31,18.571467,19.998262,[],[],['8480'],1,0
32.0199,126.9845,14.94941670357322,3.1039603960396027,,130,127,146.943125,135.909688,[],[],['21796'],1,0
35.0112,123.1625,13.802540606434484,3.106060606060606,,187,188,188.451422,188.828484,[],[],['8327'],1,0
9.6091,107.3833,1.6246759581643022,1.9333333333333336,,81,82,77.339242,77.841766,[],[],['8484'],1,0
19.7349,109.1387,8.62273027596958,4.476923076923077,,8,0,0.0,0.0,['8486'],[],['8486'],1,0
34.8899,121.1665,8.146608453235835,4.457142857142857,,101,107,89.02666400000001,94.183156,[],[],['8486'],1,0
36.9553,123.8791,8.91058658631335,3.7749999880790712,,112,113,107.92743,114.366633,[],[],"['8327', '8486']",1,0
31.8962,126.8299,9.482300876599284,2.994736842105262,,143,142,153.655906,144.974578,[],[],['21796'],1,0
37.5395,120.0785,0.9390971201261548,1.6130434782608696,,7,7,10.812933999999998,10.812933999999998,['8486'],[],['8486'],1,0
36.9266,124.348,6.904044639150012,1.6727272727272726,,103,97,109.786148,103.682086,[],[],['8327'],1,0
36.6135,123.7452,45.26341053362284,3.1674418604651167,,117,110,113.618086,108.725328,[],[],['8486'],1,0
36.5689,124.2098,44.73928816590317,2.658928571428571,,125,120,154.3165,136.08175,[],[],['8327'],1,0
20.9056,114.0068,6.605575621617825,3.0000000000000004,,105,104,115.293031,114.647648,[],[],['8486'],1,0
19.8956,107.4882,11.449078938627368,2.492,,39,31,99.108695,104.752727,[],[],['8484'],1,0
6.3869,82.4912,3.536862290810797,0.8166666666666668,,83,85,155.25234400000002,157.845531,[],[],['8346'],1,0
20.8915,114.0676,6.0133602372279045,3.0071428571428567,,106,105,116.869336,116.201938,[],[],['8486'],1,0
20.9654,114.0455,3.765247388027408,2.833333333333333,,99,96,110.204539,106.927562,[],[],['8486'],1,0
-43.4742,173.9897,18.042286518274985,4.234615395490366,,70,81,89.027242,98.503133,[],[],['8455'],1,0
33.1387,173.3397,36.93797983023664,1.54040404040404,,952,962,2246.4085,2216.147,[],['63203'],[],1,1
43.0737,36.9057,24.207789073847177,4.845454606142911,,160,172,174.308875,178.693969,[],[],['5697'],1,0
22.083,114.4558,7.256104047340229,3.5,,13,19,0.0,3.031733,[],[],['8486'],1,0
19.9508,107.502,8.293165741741925,2.0555555224418645,,33,27,96.630547,98.214703,[],[],['8484'],1,0
20.8784,113.9844,7.818502060353939,3.221428571428571,,108,106,117.782938,116.773289,[],[],['8486'],1,0
22.0868,114.3214,16.181411523027897,3.2703296703296703,,2,10,0.0,4.121011,[],[],['8486'],1,0
9.6078,106.6624,2.494558155501179,1.9708333333333328,,12,12,81.359438,78.88284399999999,[],[],['8484'],1,0
-5.5615,-136.6469,131.5362343756574,4.307441860465116,,448,512,454.790875,518.156875,[],['63203'],[],1,0
4.7693,100.4487,21.577940493667057,1.05679012345679,,17,6,18.870594,7.835926000000001,[],[],['8483'],1,0
36.9404,123.3415,6.52093933171583,2.733333333333334,,68,74,67.36219500000001,71.341984,[],[],['8486'],1,0
22.0511,114.3134,4.8596754841704985,2.9777777777777774,,1,2,3.491415,4.547972,[],[],['8486'],1,0
15.5599,108.7716,61.596751756214175,2.5935483870967757,,4,18,9.266292,22.264777,[],[],['8484'],1,0
20.1322,107.2976,13.377042356606834,2.4846153846153847,,47,37,67.363523,67.70967200000001,[],[],['8484'],1,0
35.4349,124.2725,5.350091402247268,3.575,,115,118,117.405469,119.919859,[],[],['8327'],1,0
33.2246,123.7427,8.408191634306817,1.936893216151636,,159,154,160.514844,155.545188,[],[],['8327'],1,0
36.673,123.7172,46.77247705033255,2.954347826086956,,112,107,108.856016,105.667844,[],[],['8486'],1,0
-13.9494,-121.3679,102.28555628959786,3.322254330856519,,1190,1270,1492.787375,1564.074125,[],['63203'],[],1,0
10.3659,107.2237,3.0761990305401685,3.0571428571428574,,3,3,10.155102,9.461686,[],[],['8484'],1,0
21.5435,112.6964,6.430731912420296,2.6476190476190475,,9,4,11.468573,6.366526,['8486'],[],['8486'],1,0
40.9727,28.7698,0.5329935956354724,0.55,,2,2,2.753444,2.753444,['5697'],[],['5697'],1,0
33.3267,127.1492,26.15391061746248,2.194339632987976,,28,21,31.609025000000003,22.359801,['8327'],[],['8327'],1,0
38.0598,120.0496,27.526693494108468,4.093258426966291,,42,45,17.826305,22.865449,[],[],['8486'],1,0
10.4566,109.236,2.269169226435728,2.066666666666667,,29,30,160.35834400000002,158.201703,['8484'],[],['8484'],1,0
20.8122,114.0547,13.80054876505566,3.535,,115,114,125.327352,124.886469,[],[],['8486'],1,0
6.2001,82.3197,4.833471585769374,1.0666666666666669,,76,77,133.996484,137.533203,[],[],['8346'],1,0
20.8054,113.9652,7.49359776685226,1.95,,116,112,125.635641,121.373641,[],[],['8486'],1,0
20.1638,107.4618,9.9251466862735,2.444444444444444,,29,26,77.172352,73.144445,[],[],['8484'],1,0
21.3934,111.5343,10.097285878108291,3.715384615384615,,15,11,12.624263,14.769681,[],[],['8486'],1,0
20.7964,112.1595,12.453447732032366,2.1769230769230767,,84,83,79.590242,82.341078,['8486'],[],['8486'],1,0
18.882,108.3164,25.154219115838305,4.005882352941177,,35,31,44.499797,26.696928,[],[],['8486'],1,0
19.9535,107.4823,7.891607039217379,2.0357142857142856,,34,28,94.447812,97.680125,[],[],['8484'],1,0
22.0109,113.8782,5.206735505776803,3.4545454545454546,,3,2,3.032922,1.111949,[],[],['8486'],1,0
19.6347,107.6019,16.108639236159465,3.1281249999999994,,58,52,115.951758,114.24175,[],[],['8486'],1,0
34.8913,121.4559,25.730190697512743,3.06896551724138,,116,126,97.483,104.317898,[],[],['8486'],1,0
29.5479,124.9632,13.45499171078259,2.4384615384615387,,221,219,207.208234,207.548719,[],[],['8486'],1,0
-23.3696,-9.1633,107.574064197222,4.363085941891771,,909,843,923.45825,857.066,[],['63203'],[],1,0
19.6889,107.6895,8.49936533871272,2.7400000000000007,,50,49,111.336648,107.678219,[],[],['8486'],1,0
44.19,-124.4749,2.6293172616502187,2.033333347903357,,29,28,58.935277,56.71293,[],[],['8456'],1,0
11.1099,108.7536,2.1915414805755944,1.4526315789473685,,8,9,97.067352,96.583008,[],[],['8484'],1,0
19.9998,108.5296,5.061853861220156,1.4249999999999998,,66,69,46.849184,47.893617,[],[],['8486'],1,0
5.4873,5.0353,10.073207162624117,2.2428571428571424,,17,14,2.477357,3.137863,['8474'],[],['8474'],1,0
34.8865,121.2572,27.13966382957568,3.465217391304348,,103,115,90.026008,93.33293,[],[],['8486'],1,0
22.913,116.2202,5.827129449132992,3.7,,2,2,10.763513,8.435878,[],[],['8486'],1,0
15.4973,108.8174,40.52117888933866,2.683132530120481,,5,15,5.5597460000000005,15.82073,[],[],['8484'],1,0
36.1517,120.2934,17.8938007060645,2.4990825688073395,,3,2,3.4545250000000003,2.858107,[],[],['8486'],1,0
-45.1954,-60.3629,27.225061701484535,3.98691587637518,,377,378,411.890125,431.125375,[],['63203'],[],1,1
19.8795,107.4765,8.082480773895783,1.93,,41,35,98.805844,103.791102,[],[],['8484'],1,0
51.6852,-10.2041,23.742428525908903,2.355555555555556,,2,3,11.140819,10.621344,[],[],['5681'],1,0
53.8266,-6.0765,58.55458549798694,3.25687499754131,,15,9,10.75259,12.327848,['5681'],[],['5681'],1,0
-5.3054,-17.2892,67.07966378810082,5.371428571428572,,454,414,454.343281,415.318844,[],['63203'],[],1,0
20.7698,108.6033,2.4604209089410047,0.7764705980525297,,59,57,16.634965,14.555595,[],[],['8486'],1,0
20.9207,114.1839,3.5512528050495256,3.0333333333333337,,104,105,114.775633,115.482859,[],[],['8486'],1,0
34.6363,127.9034,15.347406032937077,2.6769230783176727,,9,9,1.111949,0.0,[],[],['8327'],1,0
10.3249,107.231,11.93502349528264,3.671428571428572,,8,5,14.149757,14.962719,[],[],['8484'],1,0
37.5178,126.5989,2.056539364665477,1.99375,,1,1,0.0,0.881932,[],[],['8327'],1,0
34.9735,123.3906,29.943310923787298,8.488888888888889,,181,156,181.841719,157.008562,[],[],['8327'],1,0
34.8446,124.0835,20.671291989022208,4.85,,101,103,101.753461,104.207844,[],[],['8327'],1,0
34.6014,122.5054,17.764508738486438,8.649999999999999,,196,207,175.416672,188.595219,[],[],['8486'],1,0
12.5666,109.5124,12.722119198964329,2.9333333333333336,,10,7,25.18998,30.345436000000003,['8484'],[],['8484'],1,0
26.3628,120.0303,11.595184022429592,2.903125,,6,8,4.479144,5.103193,[],[],['8486'],1,0
3.2621,100.9676,61.509916690421456,2.13918918918919,,41,10,37.573664,10.99762,[],[],['8483'],1,0
24.6336,160.1075,2.679819037089512,3.076190476190476,,620,623,1809.2445,1812.204625,[],['63203'],[],1,1
34.6653,-6.8946,128.12677255818514,3.287719299918728,,31,41,40.461844,64.263305,[],[],['8367'],1,0
3.9299,-179.8012,143.48920647357397,4.54,,481,507,829.136188,888.502062,[],['63203'],[],1,0
15.315,109.0695,19.284905495416545,1.83963133640553,,15,4,37.20084,30.347297,[],[],['8484'],1,0
22.8127,120.0177,0.9305817909761044,0.5222222222222223,,17,17,16.733896,16.547549,[],[],['8321'],1,0
30.4322,126.3386,9.5481422402417,3.188888888888888,,261,254,306.691656,304.792625,[],[],['21796'],1,0
23.5313,117.316,9.4431078551969,2.861224489795918,,6,2,3.254664,1.50839,[],[],['8486'],1,0
22.193,115.7095,54.819260253230105,2.9642857142857126,,56,48,54.572727,46.94384,[],[],['8486'],1,0
-21.9082,161.2931,0.8409897629525364,0.9696629241192616,,318,317,340.260688,338.891375,[],[],['8312'],1,0
10.8101,103.455,15.642384115267149,2.959090909090909,,8,11,16.272097,8.962404000000001,[],[],['8331'],1,0
70.2889,39.9047,49.61047356429371,6.390322589105176,,189,198,245.581703,241.801234,[],[],['5690'],1,0
21.6264,114.9488,5.653044234950638,3.8,,80,84,66.574742,69.70854700000001,[],[],['8486'],1,0
34.8804,121.1833,13.3294650870191,3.2818181818181817,,99,111,87.58866400000001,95.421031,[],[],['8486'],1,0
22.0758,114.2957,13.287887967067329,3.333333333333333,,2,4,1.111949,3.807869,[],[],['8486'],1,0
35.1535,123.0657,22.56896433118766,4.813793103448276,,198,183,198.258891,177.697812,[],[],"['8486', '8327']",1,0
19.7804,107.1612,9.493568986420495,2.13,,72,68,99.693109,93.631273,[],[],['8484'],1,0
-2.9321,83.6246,2.288519073986361,0.6849999999999999,,1039,1039,1045.562625,1045.088375,[],['63203'],[],1,0
19.9801,108.8406,12.578504426956908,1.52,,39,39,19.048363,23.759592,[],[],['8486'],1,0
-16.1811,-133.4155,4.099175678788282,0.9708333333333332,,402,406,783.193062,785.989125,[],['63203'],[],1,0
21.1424,108.9636,16.03028408115363,3.14,,16,16,11.289181,13.874468,['8486'],[],['8486'],1,0
22.5017,113.7424,33.53632657550158,3.394146341463415,,7,7,1.513942,0.0,[],[],['8486'],1,0
35.4706,121.8622,62.46436885159218,3.0355421686746995,,107,98,90.009742,84.756688,[],[],['8486'],1,0
22.1418,114.1788,5.653006521300662,3.8428571428571434,,5,5,2.223899,3.031237,[],[],['8486'],1,0
35.7509,129.5189,13.74148773381425,2.1825000103563066,,3,4,8.895595,5.84512,['8327'],[],['8327'],1,0
21.0444,111.4701,3.953909012079301,3.5636363636363635,,48,47,35.027184,34.138691,[],[],['8486'],1,0
35.4314,121.9005,50.32023543527382,3.673469387755103,,109,98,92.867555,83.83828100000001,[],[],['8486'],1,0
24.5821,119.0213,22.48157544104831,3.7609374962747095,,30,32,19.010918,14.66148,['8486'],[],['8486'],1,0
-5.1311,-164.0607,37.38930721296899,7.256338038075135,,618,646,892.714375,927.554688,[],['63203'],[],1,0
61.7871,-178.6345,2.8948817711584054,3.282608695652174,,129,129,172.963922,171.75960899999998,[],[],['5690'],1,0
34.3051,128.4177,15.069315488391744,3.088636365803806,,29,23,35.704184,33.966047,['8327'],[],['8327'],1,0
59.0929,144.4508,2.013548120766373,1.5208333308498063,,32,32,76.15107,77.761758,[],[],['5690'],1,0
10.1713,107.0835,19.973772035576765,2.3959999999999995,,19,12,8.962663000000001,5.583294,[],[],['8484'],1,0
28.9356,-89.3429,13.94421380126173,2.8630136986301373,,5,5,1.111949,5.941029,['8456'],[],['8456'],1,0
31.1216,127.0702,16.569883117053504,6.384848484848485,,157,146,228.638547,218.392938,[],[],['21796'],1,0
33.1751,126.0722,29.97499849306396,2.5701639374992893,,20,11,22.420639,12.298454,['8327'],[],['8327'],1,0
36.8868,124.3299,9.47893654191076,2.338461538461538,,109,100,115.623648,106.613,[],[],['8327'],1,0
19.978,107.586,9.858140157313482,2.213333333333334,,24,19,99.468828,99.985945,['8484'],[],['8484'],1,0
14.8443,109.5087,10.372395172297791,2.28,,48,50,101.296375,95.660531,[],[],['8484'],1,0
20.9523,113.4702,232.8632741549997,3.550099800399201,,76,95,77.83644500000001,105.075641,[],[],['8486'],1,0
31.9567,126.8704,13.82751939476404,2.978125,,140,135,148.874312,136.197594,[],[],['21796'],1,0
34.8928,121.1315,63.19414510656865,3.393333333333333,,84,116,75.67609399999999,95.404617,[],[],['8486'],1,0
8.4897,107.0487,3.236101746474108,1.4208333333333336,,41,40,195.703062,193.479172,[],[],['8484'],1,0
8.9141,107.2932,3.693833775919911,3.5,,64,66,148.746234,148.023109,['8484'],[],['8484'],1,0
